出库单号,销售订单号,订单日期,出库日期,订单客户,库存仓库,物料编码,物料名称,报价主数量,主单位,标识,车牌号,区域,装车时间,到货时间,装车过程时间,运途时间,热鲜产品预冷时间,生产加工时间(小时),头均,单位产量（公斤/小时）,最早要货时间,最晚要货时间
SXCK202505190627,SO302025051900377483,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10609001,颈骨,5.0,公斤,SXCK202505190627,桂AQ9006,百色市平果市,21:30,03:00:00,3.25692,0.0,,0.041666666666666664,0.8,120.0,16:12:05.088000,
SXCK202505190627,SO302025051900377483,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10406004,小里脊,3.0,公斤,SXCK202505190627,桂AQ9006,百色市平果市,21:30,03:00:00,3.25692,0.0,,0.02857142857142857,0.7,105.0,16:12:52.231000,
SXCK202505190627,SO302025051900377483,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10313005,猪腰,2.0,公斤,SXCK202505190627,桂AQ9006,百色市平果市,21:30,03:00:00,3.25692,0.0,,0.05555555555555555,0.24,36.0,16:11:15.088000,
SXCK202505190627,SO302025051900377483,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10312001,猪舌,3.0,公斤,SXCK202505190627,桂AQ9006,百色市平果市,21:30,03:00:00,3.25692,0.0,,,0.0,0.0,,
SXCK202505190627,SO302025051900377483,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10201002,带皮软前段,13.0,公斤,SXCK202505190627,桂AQ9006,百色市平果市,21:30,03:00:00,3.25692,0.0,,0.006190476190476191,14.0,2100.0,16:14:12.802000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10324003,粉肠头,5.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,,,,,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10609001,颈骨,15.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.125,0.8,120.0,16:07:05.088000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10604001,带肉前腿骨,20.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.12121212121212122,1.1,165.0,16:07:18.724000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10406004,小里脊,10.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.09523809523809523,0.7,105.0,16:08:52.231000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10316001,连肝肉,5.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.0980392156862745,0.34,51.00000000000001,16:08:42.147000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10312001,猪舌,3.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,,0.0,0.0,,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10310002,猪肚,3.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.04,0.5,75.0,16:12:11.088000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10307001,精短尾,5.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.6666666666666666,0.05,7.5,15:34:35.088000,
SXCK202505200004,SO302025051900377486,2025-05-19,2025-05-19,广西平果市中兴恒联投资有限公司,邕之泰鲜品库,10202007,去大排肌肉中段,24.0,公斤,SXCK202505200004,桂A2B0M8,百色市平果市,21:30,02:00:00,3.25692,2.48333333333333,,0.01,16.0,2400.0,16:13:59.088000,
SXCK202505190559,SO302025051900377488,2025-05-19,2025-05-19,灵山县至顺食品配送有限公司,邕之泰鲜品库,10201005,带蹄前段,15.0,公斤,SXCK202505190559,桂AG2R12,0,21:30,04:00:00,2.2431,0.0,,0.004166666666666667,24.0,3600.0,17:15:09.840000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10620002,筒骨块,20.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,,,,,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10325002,猪脑,2.5,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,,,,,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10604003,带肉前腿骨（冷鲜）,30.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,0.18181818181818182,1.1,165.0,14:53:03.127000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10704061,带皮五花肉A（精修）,20.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,0.014814814814814815,9.0,1350.0,15:03:04.339000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10610009,无颈通排（冷鲜）,40.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,0.044444444444444446,6.0,900.0,15:01:17.672000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,50.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,0.17094017094017094,1.95,292.5,14:53:42.287000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10406004,小里脊,5.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,0.047619047619047616,0.7,105.0,15:01:06.243000,
SXCK202505190515,SO302025051900377489,2025-05-19,2025-05-19,广西田东中兴鸿联商贸有限公司,邕之泰鲜品库,10312001,猪舌,4.0,公斤,SXCK202505190515,桂A2V8K9,田东县,19:30,03:30:00,2.43398,3.38333333333333,,,0.0,0.0,,
SXCK202505190615,SO302025051900377497,2025-05-19,2025-05-19,兴业县大张叶食品有限公司,邕之泰鲜品库,10619002,带肉尾叉骨,100.0,公斤,SXCK202505190615,桂AV3918,兴业县,21:30,02:00:00,2.62244,0.0,,0.3333333333333333,2.0,300.0,16:32:39.216000,
SXCK202505190615,SO302025051900377497,2025-05-19,2025-05-19,兴业县大张叶食品有限公司,邕之泰鲜品库,10314041,大前脚,150.0,公斤,SXCK202505190615,桂AV3918,兴业县,21:30,02:00:00,2.62244,0.0,,,,,,
SXCK202505190615,SO302025051900377497,2025-05-19,2025-05-19,兴业县大张叶食品有限公司,邕之泰鲜品库,10310002,猪肚,20.0,公斤,SXCK202505190615,桂AV3918,兴业县,21:30,02:00:00,2.62244,0.0,,0.26666666666666666,0.5,75.0,16:36:39.216000,
SXCK202505190615,SO302025051900377497,2025-05-19,2025-05-19,兴业县大张叶食品有限公司,邕之泰鲜品库,10307001,精短尾,30.0,公斤,SXCK202505190615,桂AV3918,兴业县,21:30,02:00:00,2.62244,0.0,,4.0,0.05,7.5,12:52:39.216000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10201023,带皮软前段M,15.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.010526315789473684,9.5,1425.0,16:13:57.193000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10406004,小里脊,2.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.01904761904761905,0.7,105.0,16:13:26.517000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10316001,连肝肉,3.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.0588235294117647,0.34,51.00000000000001,16:11:03.323000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10310002,猪肚,3.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.04,0.5,75.0,16:12:11.088000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10201005,带蹄前段,102.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.028333333333333332,24.0,3600.0,16:12:53.088000,
SXCK202505190576,SO302025051900377505,2025-05-19,2025-05-19,广西田阳区中兴永联商贸有限公司,邕之泰鲜品库,10704002,带皮五花肉,10.0,公斤,SXCK202505190576,桂AG2R12,百色市田阳区,21:30,05:00:00,3.25692,0.0,,0.007407407407407408,9.0,1350.0,16:14:08.421000,
SXCK202505200083,SO302025051900377511,2025-05-19,2025-05-19,永州市大新超市有限责任公司电力花园店,邕之泰鲜品库,10606017,大肋排（去尾脊骨）（冷鲜）,60.0,公斤,SXCK202505200083,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,2.98333333333333,,0.1,4.0,600.0,15:25:01.344000,
SXCK202505200083,SO302025051900377511,2025-05-19,2025-05-19,永州市大新超市有限责任公司电力花园店,邕之泰鲜品库,10604003,带肉前腿骨（冷鲜）,10.0,公斤,SXCK202505200083,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,2.98333333333333,,0.06060606060606061,1.1,165.0,15:27:23.162000,
SXCK202505200083,SO302025051900377511,2025-05-19,2025-05-19,永州市大新超市有限责任公司电力花园店,邕之泰鲜品库,10305001,板油,50.0,公斤,SXCK202505200083,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,2.98333333333333,,0.16666666666666666,2.0,300.0,15:21:01.344000,
SXCK202505200080,SO302025051900377512,2025-05-19,2025-05-19,永州市大新超市有限责任公司凤凰园店,邕之泰鲜品库,10606017,大肋排（去尾脊骨）（冷鲜）,50.0,公斤,SXCK202505200080,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,0.0,,0.08333333333333333,4.0,600.0,15:26:01.344000,
SXCK202505200080,SO302025051900377512,2025-05-19,2025-05-19,永州市大新超市有限责任公司凤凰园店,邕之泰鲜品库,10604003,带肉前腿骨（冷鲜）,10.0,公斤,SXCK202505200080,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,0.0,,0.06060606060606061,1.1,165.0,15:27:23.162000,
SXCK202505200080,SO302025051900377512,2025-05-19,2025-05-19,永州市大新超市有限责任公司凤凰园店,邕之泰鲜品库,10305001,板油,40.0,公斤,SXCK202505200080,桂RLW086,永州市冷水滩区,23:30,14:00:00,5.98296,0.0,,0.13333333333333333,2.0,300.0,15:23:01.344000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10614001,带肉扇骨,30.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.25,0.8,120.0,17:00:24.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10603006,带肉后腿骨（冷鲜）,50.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.16666666666666666,2.0,300.0,17:05:24.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10720011,带皮面肉（未精修）,300.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,1.1764705882352942,1.7,255.0,16:04:49.546000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10607020,脊骨段（冷鲜）,10.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.08333333333333333,0.8,120.0,17:10:24.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,15.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.05128205128205128,1.95,292.5,17:12:20.225000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10401002,颈背肌肉,50.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.1111111111111111,3.0,450.0,17:08:44.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10314004,带肘前脚,50.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.16666666666666666,2.0,300.0,17:05:24.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10316001,连肝肉,15.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.2941176470588235,0.34,51.00000000000001,16:57:46.016000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10311001,猪心,3.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.06451612903225806,0.31,46.5,17:11:32.582000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10312001,猪舌,5.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,,0.0,0.0,,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10310002,猪肚,5.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.06666666666666667,0.5,75.0,17:11:24.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10309005,猪肝,20.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.1111111111111111,1.2,180.0,17:08:44.840000,
SXCK202505190601,SO302025051900377536,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10301008,猪头B,60.0,公斤,SXCK202505190601,桂A5H79K,钦州市钦南区,21:30,02:30:00,2.2431,1.78333333333333,,0.08,5.0,750.0,17:10:36.840000,
SXCK202505190567,SO302025051900377539,2025-05-19,2025-05-19,南宁罗福兰,邕之泰鲜品库,10720011,带皮面肉（未精修）,150.0,公斤,SXCK202505190567,桂AG2R12,南宁市区,21:30,04:00:00,2.68658,0.0,,0.5882352941176471,1.7,255.0,16:13:30.665000,
SXCK202505190567,SO302025051900377539,2025-05-19,2025-05-19,南宁罗福兰,邕之泰鲜品库,10301003,平头,300.0,公斤,SXCK202505190567,桂AG2R12,南宁市区,21:30,04:00:00,2.68658,0.0,,0.25,8.0,1200.0,16:33:48.312000,
SXCK202505190574,SO302025051900377553,2025-05-19,2025-05-19,广西华创农牧业发展有限公司,邕之泰鲜品库,10329001,天梯,1.0,公斤,SXCK202505190574,桂AG2R12,0,21:30,01:30:00,1.34808,0.0,,,,,,
SXCK202505190498,SO302025051900377557,2025-05-19,2025-05-19,广西一檬餐饮投资有限公司,邕之泰鲜品库,10401002,颈背肌肉,16.0,公斤,SXCK202505190498,皖KY2619,0,19:30,03:30:00,2.41676,0.0,,0.035555555555555556,3.0,450.0,15:02:51.664000,
SXCK202505190498,SO302025051900377557,2025-05-19,2025-05-19,广西一檬餐饮投资有限公司,邕之泰鲜品库,10309005,猪肝,10.0,公斤,SXCK202505190498,皖KY2619,0,19:30,03:30:00,2.41676,0.0,,0.05555555555555555,1.2,180.0,15:01:39.664000,
SXCK202505190603,SO302025051900377648,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10313005,猪腰,1.0,公斤,SXCK202505190603,桂A5H79K,0,21:30,02:30:00,2.2431,0.0,,0.027777777777777776,0.24,36.0,17:13:44.840000,
SXCK202505190603,SO302025051900377648,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10310002,猪肚,20.0,公斤,SXCK202505190603,桂A5H79K,0,21:30,02:30:00,2.2431,0.0,,0.26666666666666666,0.5,75.0,16:59:24.840000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10325002,猪脑,3.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,,,,,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10619007,带肉尾叉骨（冷鲜）,50.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.17094017094017094,1.95,292.5,16:38:32.927000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10313005,猪腰,2.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.05555555555555555,0.24,36.0,16:45:28.312000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10311001,猪心,2.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.043010752688172046,0.31,46.5,16:46:13.473000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10310002,猪肚,6.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.08,0.5,75.0,16:44:00.312000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10309005,猪肝,6.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.03333333333333333,1.2,180.0,16:46:48.312000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10307001,精短尾,3.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.4,0.05,7.5,16:24:48.312000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10201005,带蹄前段,34.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.009444444444444445,24.0,3600.0,16:48:14.312000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10202006,带皮中段,28.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.009333333333333334,20.0,3000.0,16:48:14.712000,
SXCK202505190557,SO302025051900377704,2025-05-19,2025-05-19,广西南宁星港百货有限公司,邕之泰鲜品库,10203003,带蹄后段,102.0,公斤,SXCK202505190557,桂AG2R12,南宁市区,21:30,06:30:00,2.68658,0.0,,0.028333333333333332,24.0,3600.0,16:47:06.312000,
SXCK202505200052,SO302025051900377705,2025-05-19,2025-05-19,钦州市辉强供应链管理有限公司,邕之泰鲜品库,10401002,颈背肌肉,150.0,公斤,SXCK202505200052,桂AQ5773,南宁市区,00:30,09:00:00,1.95814,0.0,,0.3333333333333333,3.0,450.0,1899-12-29 20:12:30.696000,
SXCK202505200142,SO302025051900377712,2025-05-19,2025-05-19,深圳市绿品鲜肉食品开发有限公司,邕之泰鲜品库,10704013,带皮五花肉A,200.0,公斤,SXCK202505200142,皖KYK970,深圳市罗湖区,05:00,19:00:00,5.39102,0.0,,0.14814814814814814,9.0,1350.0,1899-12-29 21:27:38.995000,
SXCK202505190505,SO302025051900377726,2025-05-19,2025-05-19,广西恭城恭佰弘盛贸易有限公司,邕之泰鲜品库,10704013,带皮五花肉A,10.86,公斤,SXCK202505190505,桂A3A5F8,0,19:30,04:00:00,3.48292,0.0,,0.008044444444444444,9.0,1350.0,14:00:32.528000,
SXCK202505200066,SO302025051900377731,2025-05-19,2025-05-19,湖南环兴万联百货有限公司,邕之泰鲜品库,10314034,带肘前脚（冷鲜）,30.0,公斤,SXCK202505200066,桂RLW086,0,23:30,15:00:00,5.98296,0.0,,0.1,2.0,300.0,15:25:01.344000,
SXCK202505200066,SO302025051900377731,2025-05-19,2025-05-19,湖南环兴万联百货有限公司,邕之泰鲜品库,10310002,猪肚,10.0,公斤,SXCK202505200066,桂RLW086,0,23:30,15:00:00,5.98296,0.0,,0.13333333333333333,0.5,75.0,15:23:01.344000,
